origin_lat,origin_lon,dest_lat,dest_lon,timestamp,vehicle_type,trip_distance,trip_duration,fare,traffic_condition,weather,passenger_count,driver_rating,surge_multiplier
12.980779,77.597103,13.012603,77.558316,2024-01-15 10:23:09,SUV,7.11,38.4,242.93,High,Cloudy,4,4.2,1.8
12.971629,77.644669,12.995506,77.571777,2024-02-03 07:40:41,SUV,10.77,42.0,292.22,Medium,Sunny,6,4.6,1.3
12.993393,77.551963,13.040598,77.591685,2024-02-10 18:13:24,Bike,8.79,47.5,206.73,High,Sunny,1,4.6,1.8
12.951795,77.702757,13.034617,77.596546,2024-02-09 13:25:18,Auto,19.07,74.4,380.48,Medium,Cloudy,2,3.6,1.3
12.964882,77.702674,12.978634,77.746326,2024-02-15 00:09:58,SUV,6.42,17.3,203.11,Free Flow,Sunny,4,4.9,0.9
13.039895,77.597814,12.966201,77.759231,2024-02-28 01:33:36,Mini,24.97,67.4,450.79,Free Flow,Sunny,3,4.0,0.9
12.917879,77.654333,12.918524,77.540433,2024-01-09 04:54:15,Auto,15.94,43.0,295.88,Free Flow,Sunny,3,4.7,0.9
12.96827,77.592228,12.95446,77.638415,2024-03-01 04:09:25,Prime,6.77,18.3,158.58,Free Flow,Cloudy,2,3.7,0.9
12.973455,77.648946,12.85277,77.661484,2024-02-02 03:00:53,Bike,17.5,47.3,310.92,Free Flow,Sunny,1,4.8,0.9
13.207545,77.712868,12.976714,77.743856,2024-01-07 16:24:26,SUV,33.59,131.0,699.58,Medium,Sunny,3,3.7,1.3
13.036374,77.599454,12.96266,77.594748,2024-02-24 00:59:41,Bike,10.66,28.8,201.05,Free Flow,Cloudy,1,3.8,0.9
12.942182,77.625472,12.848274,77.668089,2024-02-29 08:26:09,Auto,14.81,80.0,337.59,High,Cloudy,3,4.1,1.8
12.968505,77.69123,13.044901,77.59515,2024-01-01 16:10:18,SUV,17.39,81.4,473.82,Heavy Rain,Rainy,1,4.0,1.56
13.189749,77.709144,12.990876,77.550888,2024-01-07 20:28:12,SUV,36.25,195.8,828.67,High,Sunny,5,4.2,1.8
13.033469,77.597854,12.982539,77.549473,2024-01-27 03:46:33,Prime,9.99,27.0,210.4,Free Flow,Sunny,4,4.8,0.9
12.842947,77.660161,12.940953,77.618498,2024-01-08 03:03:16,Bike,15.3,41.3,275.52,Free Flow,Sunny,1,4.7,0.9
12.983698,77.636131,12.967331,77.642216,2024-01-05 15:19:49,Bike,2.51,9.8,74.81,Medium,Sunny,1,4.4,1.3
12.96922,77.593813,12.923607,77.605917,2024-01-02 21:06:51,Mini,6.8,36.7,186.61,High,Cloudy,1,4.1,1.8
12.926142,77.580901,12.918534,77.55587,2024-01-18 20:08:54,Bike,3.67,19.8,103.8,High,Sunny,1,4.3,1.8
12.939287,77.631318,13.037614,77.600917,2024-01-10 07:57:12,Mini,14.81,57.8,314.41,Medium,Sunny,2,4.1,1.3
12.970133,77.645502,13.193393,77.698662,2024-01-04 14:17:39,Auto,33.06,129.0,630.2,Medium,Sunny,1,3.5,1.3
12.938766,77.575527,13.000091,77.546569,2024-01-21 09:33:58,Bike,9.73,52.6,225.64,High,Sunny,1,4.8,1.8
12.837741,77.651219,12.965595,77.69562,2024-01-04 23:47:45,Mini,19.47,52.6,362.46,Free Flow,Sunny,1,4.0,0.9
12.930497,77.622444,13.198366,77.715951,2024-02-20 00:43:41,Prime,40.81,110.2,704.99,Free Flow,Sunny,2,3.7,0.9
12.967534,77.755223,12.944961,77.621701,2024-02-16 12:56:07,Auto,18.97,74.0,378.63,Medium,Sunny,3,3.8,1.3
13.012546,77.570194,12.918315,77.640448,2024-02-12 04:21:39,Mini,16.78,54.4,366.22,Heavy Rain,Rainy,1,4.7,1.08
12.968742,77.645655,12.974369,77.59385,2024-01-15 20:30:06,Auto,7.3,39.4,186.66,High,Sunny,1,4.2,1.8
12.960305,77.690522,12.965919,77.602573,2024-02-26 22:58:18,SUV,12.34,48.1,320.21,Medium,Sunny,6,3.6,1.3
12.96781,77.70636,12.976385,77.754948,2024-02-09 01:22:43,Mini,6.91,18.7,160.95,Free Flow,Cloudy,4,4.9,0.9
12.908318,77.647639,13.032014,77.588519,2024-02-16 04:31:50,Bike,19.67,53.1,345.77,Free Flow,Sunny,1,4.0,0.9
13.0003,77.561846,12.97533,77.593048,2024-01-09 16:50:00,Auto,5.66,22.1,141.06,Medium,Cloudy,1,4.0,1.3
12.996755,77.561028,12.962238,77.748099,2024-02-24 17:39:40,Auto,26.65,143.9,575.75,High,Sunny,2,4.0,1.8
12.96308,77.697792,12.971458,77.7583,2024-01-27 13:44:59,Bike,8.56,33.4,182.71,Medium,Cloudy,1,3.6,1.3
12.91693,77.616973,12.852633,77.659169,2024-01-27 00:57:25,Bike,11.0,29.7,206.52,Free Flow,Sunny,1,3.5,0.9
12.932862,77.632804,12.969725,77.643438,2024-01-10 00:04:21,Bike,5.52,14.9,118.66,Free Flow,Cloudy,1,4.4,0.9
12.903355,77.639552,12.910835,77.605355,2024-02-28 07:33:11,Auto,4.91,19.1,127.59,Medium,Sunny,1,3.9,1.3
12.955014,77.691558,12.939769,77.614934,2024-01-23 11:22:28,SUV,10.95,59.1,320.06,High,Sunny,5,4.2,1.8
12.929198,77.537491,12.951606,77.690739,2024-01-05 23:46:34,SUV,21.69,58.6,448.17,Free Flow,Sunny,3,4.6,0.9
13.035106,77.592484,12.943851,77.619743,2024-01-16 10:36:18,Auto,13.71,74.0,315.56,High,Cloudy,2,4.0,1.8
13.030518,77.592155,12.980597,77.598123,2024-02-09 21:52:30,Bike,7.25,39.2,175.76,High,Sunny,1,4.8,1.8
12.922127,77.551517,12.978587,77.631245,2024-02-10 09:49:43,Auto,13.82,74.6,317.72,High,Sunny,2,3.8,1.8
12.951668,77.64565,12.96865,77.599634,2024-01-13 10:38:45,Prime,6.89,37.2,188.51,High,Cloudy,3,4.9,1.8
12.991799,77.547608,12.933174,77.542867,2024-02-12 20:51:51,SUV,8.49,45.8,270.56,High,Sunny,3,4.4,1.8
12.963215,77.740922,12.994137,77.550628,2024-02-24 18:25:30,Auto,27.01,145.8,582.84,High,Cloudy,1,3.8,1.8
12.908782,77.605372,12.918267,77.553023,2024-02-09 19:49:25,Mini,7.45,40.3,199.83,High,Sunny,1,4.8,1.8
12.919156,77.635101,12.964385,77.705063,2024-01-10 22:12:50,Mini,11.77,45.9,260.06,Medium,Sunny,1,4.3,1.3
12.967314,77.63808,12.995046,77.564543,2024-02-09 14:41:31,Auto,11.04,43.1,237.13,Medium,Sunny,3,3.7,1.3
13.203625,77.701912,12.964065,77.58515,2024-01-22 17:05:53,Bike,38.24,206.5,798.57,High,Cloudy,1,4.5,1.8
12.997315,77.560482,13.040378,77.593062,2024-02-02 16:47:47,Bike,7.71,30.1,167.58,Medium,Sunny,1,4.2,1.3
13.027927,77.597786,12.97213,77.646606,2024-02-14 23:47:40,SUV,10.56,28.5,269.49,Free Flow,Cloudy,6,4.9,0.9
12.977441,77.757629,13.045027,77.59015,2024-01-09 03:55:57,Bike,25.39,68.6,437.51,Free Flow,Cloudy,1,3.7,0.9
12.917047,77.545902,12.98124,77.633212,2024-02-08 02:09:09,SUV,15.33,41.4,346.12,Free Flow,Sunny,6,4.5,0.9
12.962751,77.589881,12.95116,77.633498,2024-02-16 03:36:03,Bike,6.33,20.5,150.4,Heavy Rain,Rainy,1,4.9,1.08
12.94985,77.700144,12.915968,77.537093,2024-03-01 01:59:34,Auto,23.34,63.0,414.61,Free Flow,Sunny,2,3.6,0.9
12.921642,77.53713,12.908051,77.616221,2024-01-24 07:33:52,SUV,11.24,43.8,300.68,Medium,Sunny,2,4.3,1.3
12.937708,77.580085,12.843401,77.664879,2024-01-20 16:12:22,Prime,18.06,70.4,372.32,Medium,Cloudy,1,4.6,1.3
13.196563,77.701,12.923752,77.582019,2024-02-20 08:12:52,Mini,42.74,277.0,1076.25,Heavy Rain,Rainy,1,3.8,2.16
12.958038,77.6996,13.003652,77.571206,2024-01-30 00:04:22,Auto,19.14,51.7,347.18,Free Flow,Cloudy,2,4.7,0.9
12.918223,77.54284,12.925142,77.58871,2024-01-24 20:57:33,Auto,6.5,35.1,170.6,High,Cloudy,2,4.1,1.8
12.970305,77.741944,13.041484,77.591001,2024-02-16 17:59:05,Prime,23.49,126.9,522.19,High,Cloudy,2,3.9,1.8
12.956229,77.698152,12.916657,77.608412,2024-01-21 15:08:06,Mini,13.8,53.8,296.3,Medium,Sunny,1,4.4,1.3
12.973469,77.748417,12.844048,77.65202,2024-01-17 22:12:21,Bike,23.04,89.9,441.26,Medium,Sunny,1,3.7,1.3
12.932156,77.584875,12.851252,77.661843,2024-01-05 00:13:36,Auto,15.89,42.9,294.97,Free Flow,Sunny,3,4.3,0.9
12.917911,77.610457,12.853415,77.663544,2024-02-22 13:29:32,Bike,11.91,46.4,242.58,Medium,Cloudy,1,4.9,1.3
12.927858,77.61469,12.997869,77.561829,2024-01-27 13:31:40,SUV,12.52,48.8,323.53,Medium,Cloudy,3,4.8,1.3
12.984889,77.642967,12.839991,77.662994,2024-02-28 03:08:08,SUV,21.1,57.0,438.59,Free Flow,Sunny,3,3.8,0.9
12.94516,77.61974,13.205965,77.71224,2024-01-05 21:21:48,Prime,39.8,214.9,849.96,High,Sunny,1,4.2,1.8
13.205223,77.698611,12.907388,77.653131,2024-01-06 10:44:08,Bike,43.45,234.6,903.27,High,Sunny,1,4.6,1.8
12.96538,77.755236,13.000043,77.556056,2024-01-02 06:20:55,Prime,28.32,110.5,555.6,Medium,Sunny,1,5.0,1.3
12.992773,77.564141,12.914275,77.645762,2024-02-09 14:54:04,Prime,16.09,62.7,337.17,Medium,Sunny,2,4.7,1.3
12.975083,77.647344,12.925023,77.53806,2024-02-24 07:29:31,Mini,16.92,66.0,351.96,Medium,Cloudy,3,4.3,1.3
12.92203,77.65224,13.031048,77.599712,2024-01-26 09:45:14,SUV,17.36,93.8,449.03,High,Sunny,5,4.8,1.8
12.971327,77.754935,12.933865,77.57775,2024-01-23 19:06:48,Auto,25.38,137.1,550.2,High,Sunny,1,4.2,1.8
13.007186,77.554974,12.967351,77.640573,2024-02-03 23:04:04,Bike,13.29,35.9,243.29,Free Flow,Cloudy,1,3.8,0.9
12.910728,77.611898,12.962479,77.628876,2024-01-12 20:07:12,Prime,7.84,42.3,207.52,High,Cloudy,2,3.9,1.8
12.90818,77.619535,12.850811,77.665873,2024-01-13 14:00:03,Prime,10.52,41.0,237.72,Medium,Cloudy,4,3.8,1.3
12.981502,77.634966,13.037615,77.593031,2024-01-17 21:21:12,Prime,10.0,54.0,251.02,High,Sunny,3,4.0,1.8
12.952542,77.646913,12.980509,77.646956,2024-01-21 17:37:25,Bike,4.04,21.8,111.12,High,Sunny,1,4.5,1.8
12.958177,77.697221,13.039421,77.600006,2024-03-01 16:32:50,Mini,17.96,70.0,370.6,Medium,Sunny,3,4.1,1.3
12.922241,77.537768,12.84976,77.664669,2024-01-15 21:37:21,Mini,20.61,133.6,547.48,Heavy Rain,Rainy,3,4.6,2.16
12.963765,77.698879,12.940654,77.592421,2024-02-16 23:11:47,Auto,15.27,41.2,285.08,Free Flow,Cloudy,3,4.2,0.9
12.924791,77.609012,12.920978,77.537925,2024-01-27 05:47:42,Prime,9.97,26.9,209.94,Free Flow,Sunny,1,3.9,0.9
12.907951,77.651223,12.961636,77.688326,2024-01-27 08:07:22,Mini,9.33,50.4,237.46,High,Sunny,1,4.2,1.8
12.983595,77.562849,12.847072,77.656118,2024-01-27 16:16:27,Mini,23.63,92.2,471.85,Medium,Sunny,4,3.9,1.3
12.969782,77.64097,13.026491,77.595476,2024-01-29 22:38:47,Mini,10.37,40.4,235.08,Medium,Cloudy,3,4.7,1.3
12.966342,77.633272,12.912638,77.603434,2024-02-05 11:27:12,Bike,8.8,57.0,243.32,Heavy Rain,Rainy,1,4.3,2.16
12.965246,77.698382,12.974913,77.596563,2024-02-07 05:23:47,Bike,14.32,38.7,259.83,Free Flow,Cloudy,1,5.0,0.9
12.967195,77.602918,13.205277,77.710347,2024-01-24 22:18:40,Prime,37.5,146.3,719.41,Medium,Sunny,4,5.0,1.3
12.987344,77.647237,12.95976,77.689108,2024-02-11 05:17:44,SUV,7.08,19.1,213.71,Free Flow,Sunny,5,5.0,0.9
12.968394,77.636974,12.99749,77.548681,2024-02-23 20:13:31,Auto,13.05,70.5,302.35,High,Sunny,2,4.6,1.8
12.928264,77.544159,13.196848,77.699815,2024-01-20 23:59:19,Mini,44.46,120.0,763.6,Free Flow,Cloudy,1,4.6,0.9
12.920908,77.579271,13.028355,77.598343,2024-02-06 16:39:47,Prime,15.73,61.4,330.83,Medium,Sunny,4,4.1,1.3
12.937847,77.624698,12.968068,77.756343,2024-02-14 17:25:25,Auto,18.94,122.7,496.41,Heavy Rain,Rainy,1,3.8,2.16
12.9765,77.751223,12.97631,77.594854,2024-01-29 05:46:56,Mini,21.89,59.1,401.29,Free Flow,Sunny,2,4.7,0.9
12.973085,77.587303,12.917738,77.556405,2024-02-24 21:03:03,Bike,9.08,49.0,212.56,High,Sunny,1,4.0,1.8
12.969182,77.598403,12.910673,77.643964,2024-02-23 06:48:54,SUV,10.58,41.3,288.87,Medium,Cloudy,3,4.6,1.3
12.9978,77.557643,12.932882,77.630242,2024-02-03 09:40:51,Prime,13.82,74.6,327.8,High,Sunny,3,4.2,1.8
13.009103,77.562694,12.968992,77.700309,2024-01-08 02:24:43,Bike,20.11,54.3,352.81,Free Flow,Cloudy,1,4.2,0.9
12.916182,77.63588,12.979434,77.643809,2024-02-24 12:14:14,Bike,9.19,35.9,194.12,Medium,Cloudy,1,4.2,1.3
12.968405,77.596558,12.916588,77.651747,2024-02-18 08:08:43,Auto,10.75,58.1,256.09,High,Sunny,2,4.4,1.8
13.043978,77.596345,12.85303,77.650638,2024-01-03 17:04:51,Mini,28.58,154.3,624.51,High,Sunny,1,4.5,1.8
12.923463,77.555524,12.908574,77.648032,2024-02-20 17:24:35,Mini,13.13,70.9,313.82,High,Sunny,4,3.6,1.8
12.986388,77.565503,12.99706,77.568021,2024-02-09 05:51:45,SUV,1.58,4.3,125.36,Free Flow,Cloudy,4,3.8,0.9
12.925953,77.575232,12.926014,77.545854,2024-02-11 01:28:52,Bike,4.11,11.1,96.0,Free Flow,Sunny,1,4.7,0.9
12.922593,77.539626,12.976448,77.585361,2024-01-16 05:59:11,Bike,10.07,27.2,191.6,Free Flow,Cloudy,1,4.7,0.9
12.953622,77.688927,12.95659,77.6451,2024-02-21 14:44:00,Bike,6.15,24.0,139.77,Medium,Sunny,1,4.7,1.3
12.973948,77.758238,13.198921,77.715407,2024-02-07 21:12:49,Bike,33.01,178.3,693.55,High,Cloudy,1,4.2,1.8
12.965715,77.601087,13.035367,77.587252,2024-02-16 01:30:20,Prime,10.24,27.6,214.28,Free Flow,Sunny,4,4.0,0.9
12.851324,77.663461,12.925744,77.59116,2024-02-28 23:37:06,Mini,14.76,47.8,328.66,Heavy Rain,Rainy,2,3.8,1.08
12.908593,77.612552,12.949576,77.693882,2024-01-20 00:05:13,SUV,12.83,34.6,305.89,Free Flow,Sunny,2,4.1,0.9
13.008169,77.561002,12.958148,77.695873,2024-01-17 23:10:45,Bike,20.21,54.6,354.38,Free Flow,Sunny,1,4.9,0.9
12.995519,77.563802,12.919055,77.601911,2024-02-14 15:12:37,Mini,12.26,47.8,268.76,Medium,Sunny,3,4.6,1.3
12.969274,77.633064,12.927222,77.627831,2024-01-28 08:12:53,SUV,6.11,33.0,222.85,High,Sunny,5,4.5,1.8
12.9728,77.747021,12.982607,77.637456,2024-01-26 23:40:27,Bike,15.4,41.6,277.19,Free Flow,Sunny,1,3.8,0.9
12.926885,77.58936,13.002316,77.563769,2024-01-29 01:24:05,Bike,11.46,30.9,213.92,Free Flow,Cloudy,1,3.6,0.9
12.840068,77.669151,12.923452,77.5563,2024-02-08 21:02:25,Mini,19.86,107.2,449.12,High,Cloudy,4,4.3,1.8
12.971322,77.751756,12.979236,77.640867,2024-02-10 18:36:45,Auto,15.56,84.0,352.82,High,Cloudy,1,4.6,1.8
12.973398,77.602132,12.97787,77.746447,2024-01-23 03:47:30,Bike,20.21,54.6,354.37,Free Flow,Sunny,1,4.2,0.9
12.914851,77.643169,12.925803,77.605745,2024-01-13 19:06:50,SUV,5.47,29.5,209.98,High,Cloudy,5,4.9,1.8
12.920469,77.64675,12.845161,77.657451,2024-01-04 07:49:54,Bike,10.97,42.8,225.81,Medium,Sunny,1,4.0,1.3
13.026383,77.600485,12.924266,77.539498,2024-02-18 20:30:42,SUV,17.03,92.0,442.29,High,Cloudy,5,4.4,1.8
12.962817,77.628731,13.028778,77.604525,2024-02-08 14:50:22,Mini,10.1,39.4,230.34,Medium,Sunny,3,3.7,1.3
12.909729,77.609394,12.969281,77.64089,2024-02-03 16:51:39,Prime,9.66,37.7,222.4,Medium,Cloudy,3,4.8,1.3
12.949737,77.702506,13.000178,77.546257,2024-01-15 17:42:44,SUV,23.05,124.5,563.3,High,Sunny,6,3.9,1.8
12.914165,77.653139,12.964165,77.635757,2024-02-04 11:11:58,Prime,7.61,41.1,203.04,High,Sunny,2,4.8,1.8
12.854681,77.669139,12.918741,77.63901,2024-02-06 06:49:31,Prime,10.16,39.6,231.36,Medium,Cloudy,3,4.2,1.3
12.93246,77.538279,12.937589,77.627688,2024-01-09 14:29:36,Bike,12.54,48.9,253.78,Medium,Sunny,1,4.3,1.3
12.999354,77.551844,13.007844,77.572715,2024-01-08 01:55:49,Mini,3.17,8.6,100.84,Free Flow,Sunny,2,4.9,0.9
12.855038,77.660988,12.979277,77.742067,2024-02-16 16:35:52,SUV,21.22,99.3,553.92,Heavy Rain,Rainy,5,3.6,1.56
13.044148,77.596698,12.913403,77.647002,2024-02-03 21:39:08,Prime,20.14,130.5,536.13,Heavy Rain,Rainy,3,4.9,2.16
12.964387,77.59084,12.940484,77.589066,2024-01-23 22:37:51,Auto,3.46,13.5,101.73,Medium,Cloudy,2,3.8,1.3
12.902659,77.654066,12.962127,77.695788,2024-01-17 06:49:33,SUV,10.38,40.5,285.28,Medium,Sunny,5,4.1,1.3
12.923701,77.549426,12.922542,77.576681,2024-02-22 23:50:27,Prime,3.82,10.3,111.29,Free Flow,Cloudy,1,4.7,0.9
12.924023,77.551659,12.922469,77.586027,2024-01-04 08:32:11,Prime,4.82,26.0,146.79,High,Sunny,4,4.5,1.8
12.984872,77.645202,12.924171,77.59142,2024-02-01 18:55:15,Prime,11.55,62.4,282.15,High,Cloudy,2,4.3,1.8
12.965245,77.597076,12.974403,77.645551,2024-02-07 06:16:10,Prime,6.91,27.0,173.39,Medium,Sunny,2,3.7,1.3
12.967484,77.748878,12.926615,77.546639,2024-01-14 09:33:33,Bike,28.92,187.4,723.84,Heavy Rain,Rainy,1,4.7,2.16
12.956506,77.640829,12.838525,77.65882,2024-02-01 01:38:41,Auto,17.21,46.5,316.22,Free Flow,Sunny,3,4.7,0.9
12.929043,77.616896,12.982558,77.642088,2024-01-18 12:37:59,Prime,8.49,33.1,201.53,Medium,Sunny,2,4.2,1.3
13.039567,77.590678,12.961121,77.741559,2024-01-17 16:26:30,Auto,23.96,93.4,467.71,Medium,Cloudy,2,3.9,1.3
12.982256,77.64204,12.993302,77.569628,2024-01-03 22:44:28,SUV,10.26,40.0,283.15,Medium,Sunny,5,4.4,1.3
12.965867,77.638888,12.905099,77.637523,2024-02-23 21:39:24,Bike,8.77,47.4,206.29,High,Cloudy,1,4.4,1.8
12.929591,77.552707,12.99811,77.557579,2024-01-13 23:21:51,SUV,9.91,32.1,293.81,Heavy Rain,Rainy,1,4.5,1.08
13.040704,77.591791,12.907008,77.636205,2024-02-07 16:11:19,SUV,20.27,79.1,461.81,Medium,Sunny,6,4.5,1.3
12.915577,77.554904,12.971634,77.588442,2024-02-24 08:28:08,Bike,9.35,50.5,217.99,High,Cloudy,1,3.5,1.8
12.957822,77.643427,13.208535,77.70525,2024-01-21 00:56:41,SUV,37.2,100.4,697.04,Free Flow,Cloudy,6,4.2,0.9
13.199231,77.703682,12.984942,77.639604,2024-02-28 11:31:44,Prime,32.2,173.9,697.15,High,Sunny,4,4.3,1.8
12.9419,77.616282,12.982165,77.633212,2024-02-21 22:11:37,Bike,6.27,24.5,142.01,Medium,Sunny,1,3.6,1.3
12.96584,77.589709,13.197291,77.706744,2024-02-17 09:15:29,Bike,37.2,200.9,777.71,High,Cloudy,1,4.5,1.8
12.923898,77.542905,13.190743,77.708016,2024-02-10 15:17:52,Auto,44.91,210.2,983.58,Heavy Rain,Rainy,2,3.7,1.56
12.943447,77.629378,12.963646,77.595455,2024-01-29 03:15:46,Mini,5.57,15.0,139.42,Free Flow,Sunny,4,4.3,0.9
12.934982,77.546445,12.969123,77.758271,2024-01-06 10:12:42,SUV,30.06,162.3,704.13,High,Cloudy,2,4.6,1.8
12.985168,77.551658,12.959441,77.698454,2024-01-06 10:59:23,Auto,20.88,135.3,542.86,Heavy Rain,Rainy,3,3.7,2.16
12.977981,77.641528,13.006655,77.563505,2024-02-19 21:59:20,Bike,11.68,63.1,264.74,High,Sunny,1,3.9,1.8
13.044429,77.592703,12.925628,77.617241,2024-03-01 20:59:37,SUV,17.48,94.4,451.42,High,Cloudy,1,5.0,1.8
12.991052,77.559778,13.003309,77.571908,2024-01-20 04:52:57,Mini,2.45,7.9,100.47,Heavy Rain,Rainy,2,4.6,1.08
12.976134,77.631163,12.931483,77.584171,2024-02-15 08:29:18,Auto,9.21,49.7,225.07,High,Sunny,3,4.8,1.8
12.975619,77.646896,13.009187,77.556651,2024-01-08 12:24:48,Mini,13.53,52.8,291.49,Medium,Cloudy,4,4.6,1.3
12.924758,77.549273,12.925394,77.591848,2024-02-06 07:25:44,Bike,5.96,23.2,136.38,Medium,Sunny,1,4.6,1.3
12.974091,77.591703,12.843373,77.6634,2024-01-10 01:48:34,Prime,21.37,57.7,392.93,Free Flow,Sunny,3,4.9,0.9
12.961246,77.750413,12.932865,77.584557,2024-02-26 12:25:41,Mini,23.57,91.9,470.79,Medium,Sunny,3,3.6,1.3
12.972872,77.740474,12.851961,77.653777,2024-01-31 14:40:41,Prime,21.25,82.9,429.36,Medium,Cloudy,3,3.6,1.3
12.957921,77.63192,12.979212,77.74108,2024-02-23 07:24:32,SUV,15.59,60.8,378.19,Medium,Sunny,5,5.0,1.3
12.982779,77.563598,12.936844,77.622507,2024-01-21 09:36:11,Mini,10.58,57.1,262.65,High,Sunny,4,3.6,1.8
12.932229,77.585771,12.849342,77.656951,2024-02-16 12:56:06,Bike,15.57,60.7,307.86,Medium,Sunny,1,5.0,1.3
12.923681,77.604995,12.954317,77.696783,2024-01-07 04:08:30,Prime,13.59,36.7,268.07,Free Flow,Sunny,3,4.5,0.9
12.920533,77.654593,12.920375,77.553242,2024-02-08 05:15:11,Prime,14.19,38.3,277.69,Free Flow,Sunny,2,3.7,0.9
12.944638,77.614706,12.844767,77.66859,2024-02-25 22:29:57,Mini,16.27,76.1,395.31,Heavy Rain,Rainy,1,3.9,1.56
12.850981,77.659192,13.002475,77.558186,2024-01-05 17:13:55,Mini,26.03,140.6,573.28,High,Sunny,2,3.7,1.8
12.980254,77.64136,12.843304,77.652304,2024-02-01 22:30:56,Mini,19.82,77.3,403.81,Medium,Cloudy,1,4.5,1.3
12.936275,77.576551,12.911739,77.604244,2024-02-02 17:05:42,SUV,5.25,28.3,205.52,High,Cloudy,5,4.5,1.8
12.923353,77.60906,12.936777,77.621701,2024-02-22 20:59:57,Prime,2.62,14.2,102.73,High,Cloudy,4,4.1,1.8
12.957794,77.696529,12.905033,77.637775,2024-02-22 15:30:00,Prime,11.21,43.7,250.04,Medium,Sunny,2,4.8,1.3
12.985702,77.632289,13.188657,77.713025,2024-02-17 00:37:49,SUV,31.39,101.7,692.18,Heavy Rain,Rainy,6,4.8,1.08
12.912814,77.603139,12.919919,77.639946,2024-01-11 09:57:52,SUV,5.25,28.4,205.59,High,Cloudy,2,4.6,1.8
13.196217,77.7147,12.9726,77.649963,2024-01-20 15:15:47,Mini,33.52,130.7,648.26,Medium,Sunny,4,4.1,1.3
12.925309,77.552414,12.844883,77.656399,2024-01-07 18:04:17,Bike,18.62,100.5,404.17,High,Sunny,1,3.6,1.8
12.988157,77.553019,13.010027,77.565505,2024-02-20 05:50:58,Prime,3.61,9.7,107.9,Free Flow,Sunny,2,4.2,0.9
12.937533,77.582333,13.030416,77.590252,2024-01-12 08:07:39,Auto,13.45,72.6,310.32,High,Sunny,1,3.9,1.8
12.909016,77.635655,12.939528,77.619733,2024-01-16 10:10:25,Bike,4.93,26.6,129.19,High,Cloudy,1,4.5,1.8
12.998794,77.56619,12.975926,77.593507,2024-02-15 01:43:14,Mini,5.05,16.4,148.67,Heavy Rain,Rainy,4,3.8,1.08
12.982498,77.64601,12.843795,77.669127,2024-02-13 04:24:01,Mini,20.27,54.7,375.41,Free Flow,Cloudy,3,4.3,0.9
13.198319,77.701065,12.992043,77.55588,2024-01-29 19:37:44,Auto,36.04,194.6,764.43,High,Sunny,3,3.7,1.8
13.026398,77.600333,13.198626,77.698508,2024-02-26 20:50:29,Mini,28.4,153.4,620.81,High,Sunny,1,4.2,1.8
12.972229,77.633968,12.930368,77.586001,2024-01-26 23:13:27,SUV,9.03,29.3,277.49,Heavy Rain,Rainy,5,4.4,1.08
12.927687,77.538878,12.978286,77.595446,2024-02-12 12:28:23,Bike,10.77,42.0,222.26,Medium,Cloudy,1,4.9,1.3
13.007089,77.558642,12.934481,77.574244,2024-02-13 09:20:15,SUV,10.7,69.4,365.7,Heavy Rain,Rainy,4,4.1,2.16
12.837113,77.66878,13.027399,77.588886,2024-01-16 08:11:01,Mini,29.65,160.1,645.92,High,Cloudy,1,3.7,1.8
12.916338,77.544553,13.035259,77.605074,2024-01-13 21:01:26,SUV,19.14,103.3,484.66,High,Sunny,4,4.9,1.8
12.966069,77.585019,12.954489,77.698812,2024-01-30 20:36:29,Prime,16.02,86.5,371.9,High,Cloudy,4,4.2,1.8
12.935454,77.549298,12.919856,77.635689,2024-02-21 05:37:50,SUV,12.3,33.2,297.41,Free Flow,Sunny,3,4.6,0.9
13.044675,77.603931,12.998872,77.558861,2024-01-18 01:16:57,Mini,9.14,24.7,196.65,Free Flow,Cloudy,4,4.7,0.9
12.97844,77.634832,12.962545,77.590232,2024-02-07 08:19:31,Auto,6.65,35.9,173.68,High,Sunny,3,3.8,1.8
13.20237,77.707631,12.962961,77.68915,2024-02-01 10:21:37,Prime,34.64,187.1,746.33,High,Sunny,1,4.3,1.8
12.971165,77.591547,13.19064,77.707806,2024-02-02 04:07:19,Mini,35.61,96.1,621.48,Free Flow,Sunny,3,4.9,0.9
12.968343,77.691255,12.925324,77.589575,2024-02-28 11:57:40,Mini,15.53,100.6,425.97,Heavy Rain,Rainy,2,3.5,2.16
12.908322,77.620076,12.953894,77.630242,2024-01-02 23:00:18,Auto,6.73,18.2,147.99,Free Flow,Sunny,3,4.9,0.9
12.961132,77.698722,13.040757,77.590422,2024-01-06 02:18:34,Mini,19.02,61.6,407.77,Heavy Rain,Rainy,2,4.8,1.08
12.930915,77.54061,12.921879,77.586316,2024-01-01 00:02:04,Bike,6.53,17.6,134.79,Free Flow,Sunny,1,3.6,0.9
12.920587,77.643035,12.916003,77.546975,2024-01-26 02:48:53,Auto,13.46,43.6,293.67,Heavy Rain,Rainy,3,4.3,1.08
12.924307,77.544158,12.927057,77.582921,2024-02-17 21:27:49,Mini,5.44,29.4,159.35,High,Cloudy,1,4.8,1.8
12.968333,77.754872,12.97495,77.63154,2024-02-29 11:12:08,Auto,17.29,93.4,387.52,High,Sunny,2,4.0,1.8
